DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY, WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE
03/Jul/2024,CITILINK,MAKASSAR,SURABAYA,QG-0353,10,"  145,00 ",PT HABIB REZA ALKARIM,BIB,DTD,6993,1532,2500,19240
03/Jul/2024,GARUDA,BALIKPAPAN,JAKARTA,GA-0567,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,2147,2971,17700
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,7,"  89,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,4218,1278,2971,8401
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,5,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
03/Jul/2024,CITILINK,PADANG,JAKARTA,QG-0963,6,"  59,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,5217,2421,2971,10000
03/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0917,9,"  103,00 ",PT HABIB REZA ALKARIM,BIB,DTD,10878,2388,2500,21500
03/Jul/2024,CITILINK,BATAM,MEDAN,QG-0922,8,"  74,00 ",PT DINDA SETIA KIRANA,DSK,PTP,5883,4085,2809,6500
03/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0486,5,"  88,00 ",PT HABIB REZA ALKARIM,BIB,DTD,13542,3060,1367,22820
03/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,1,"  15,00 ",PT HABIB REZA ALKARIM,BIB,DTD,15873,3060,1258,25780
03/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,4,"  30,00 ",PT HABIB REZA ALKARIM,BIB,DTD,10323,3060,1594,19240
03/Jul/2024,CITILINK,DENPASAR,BANJARMASIN,QG-0661,10,"  136,00 ",PT HABIB REZA ALKARIM,BIB,DTD,15318,2891,1367,27000
03/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0434,3,"  66,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15873,3060,1258,22800
03/Jul/2024,CITILINK,MAKASSAR,SURABAYA,QG-0351,7,"  81,00 ",PT DINDA SETIA KIRANA,DSK,PTP,6993,1532,2500,8900
03/Jul/2024,CITILINK,SEMARANG,BANJARMASIN,QG-0794,15,"  250,00 ",PT HABIB REZA ALKARIM,BIB,DTD,16206,2254,1367,27180
03/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0919,3,"  33,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4773,2388,2971,12000
03/Jul/2024,CITILINK,SOLO,BANJARMASIN,QG-0763,7,"  122,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,1366,1367,27400
03/Jul/2024,CITILINK,SEMARANG,BALIKPAPAN,QG-0793,7,"  48,00 ",PT HABIB REZA ALKARIM,BIB,DTD,13320,2254,1258,28030
03/Jul/2024,CITILINK,MAKASSAR,BALIKPAPAN,QG-0428,4,"  46,00 ",PT HABIB REZA ALKARIM,BIB,DTD,8658,1532,1258,24500
03/Jul/2024,CITILINK,DENPASAR,PONTIANAK,QG-0661,1,"  13,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13098,2891,2450,24900
03/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0494,8,"  91,00 ",PT HABIB REZA ALKARIM,BIB,DTD,13542,3060,1367,22820
03/Jul/2024,CITILINK,MAKASSAR,BALIKPAPAN,QG-0428,2,"  33,00 ",PT HABIB REZA ALKARIM,BIB,DTD,8658,1532,1258,24500
03/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,9,"  122,00 ",PT HABIB REZA ALKARIM,BIB,DTD,10878,3060,2280,20500
03/Jul/2024,CITILINK,MEDAN,BATAM,QG-9925,4,"  43,00 ",PT DINDA SETIA KIRANA,DSK,PTP,11766,2388,2280,22276
03/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0911,2,"  25,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17871,2388,2450,29500
03/Jul/2024,CITILINK,SEMARANG,BANJARMASIN,QG-0794,6,"  92,00 ",PT DINDA SETIA KIRANA,DSK,PTP,16206,2254,1367,24501
03/Jul/2024,CITILINK,BANJARMASIN,BALIKPAPAN,QG-1498,2,"  21,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,13653,2013,1258,23901
03/Jul/2024,CITILINK,MEDAN,BATAM,QG-0923,12,"  143,00 ",PT HABIB REZA ALKARIM,BIB,DTD,11766,2388,2280,23500
03/Jul/2024,CITILINK,MEDAN,BATAM,QG-0923,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,11766,2388,2280,23500
03/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0354,16,"  190,00 ",PT HABIB REZA ALKARIM,BIB,DTD,10323,3060,1594,19240
03/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0354,14,"  185,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,3060,1594,17000
03/Jul/2024,GARUDA,BANJARMASIN,JAKARTA,GA-0533,3,"  40,00 ",PT DINDA SETIA KIRANA,DSK,PTP,7548,2157,2971,16300
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,5,"  22,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
03/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0979,2,"  33,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17871,2388,2450,29500
03/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-9911,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,15318,2388,0,29000
03/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0494,13,"  156,00 ",PT HABIB REZA ALKARIM,BIB,DTD,13542,3060,1367,22820
03/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0919,5,"  40,00 ",PT HABIB REZA ALKARIM,BIB,DTD,10878,2388,2500,21500
03/Jul/2024,CITILINK,DENPASAR,BALIKPAPAN,QG-0661,5,"  73,00 ",PT HABIB REZA ALKARIM,BIB,DTD,20535,2891,1258,32000
03/Jul/2024,CITILINK,MAKASSAR,MEDAN,QG-0251,1,"  13,00 ",PT DINDA SETIA KIRANA,DSK,PTP,22977,1532,2809,24000
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,19,"  363,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,36,"  441,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
03/Jul/2024,CITILINK,MAKASSAR,JAKARTA,QG-0251,16,"  222,00 ",PT BAYA SKENA MENYALA,BSM,DTD,5328,1532,2971,13800
03/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0434,15,"  238,00 ",PT HABIB REZA ALKARIM,BIB,DTD,15873,3060,1258,25780
03/Jul/2024,CITILINK,BANJARMASIN,SURABAYA,QG-0487,1,"  18,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4773,2013,2500,17000
03/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,10,"  64,00 ",PT HABIB REZA ALKARIM,BIB,DTD,15873,3060,1258,25780
03/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-9911,28,"  420,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
03/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0937,8,"  24,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
03/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0486,8,"  121,00 ",PT HABIB REZA ALKARIM,BIB,DTD,13542,3060,1367,22820
03/Jul/2024,CITILINK,SURABAYA,GORONTALO,QG-0350,2,"  26,00 ",PT DINDA SETIA KIRANA,DSK,PTP,42069,3060,1650,40600
03/Jul/2024,CITILINK,MEDAN,DENPASAR,QG-0919,2,"  28,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15318,2388,2200,23791
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0913,1,"  17,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4773,2388,2971,12000
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0913,38,"  145,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0913,20,"  384,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0913,15,"  232,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4773,2388,2971,12000
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0913,33,"  398,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
04/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,18,"  236,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,3060,2280,20500
04/Jul/2024,GARUDA,PEKANBARU,JAKARTA,GA-0179,36,"  625,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12180
04/Jul/2024,CITILINK,BATAM,PALEMBANG,QG-0988,3,"  22,00 ",PT DINDA SETIA KIRANA,DSK,PTP,6993,4085,2253,6900
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,14,"  167,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,15,"  218,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,14,"  45,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,GARUDA,DENPASAR,MAKASSAR,GA-0620,5,"  100,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13098,2891,1594,23380
04/Jul/2024,GARUDA,PEKANBARU,JAKARTA,GA-0179,31,"  550,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12180
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,15,"  146,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,15,"  45,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,PALANGKARAYA,JAKARTA,QG-0453,5,"  65,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,5994,1144,2971,9501
04/Jul/2024,CITILINK,PADANG,JAKARTA,QG-0965,5,"  60,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,5217,2421,2971,10000
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0354,10,"  155,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,3060,1594,17000
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0919,25,"  177,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,3,"  30,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,PALU,JAKARTA,QG-0325,25,"  413,00 ",PT BAYA SKENA MENYALA,BSM,DTD,9213,1944,2971,18100
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,15,"  98,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,15,"  164,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,PALU,JAKARTA,QG-0325,40,"  426,00 ",PT BAYA SKENA MENYALA,BSM,DTD,9213,1944,2971,18100
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,15,"  97,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0350,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,3060,1594,17400
04/Jul/2024,CITILINK,MAKASSAR,DENPASAR,QG-0343,1,"  12,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,1532,2200,11600
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0352,11,"  78,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0937,20,"  497,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4218,1278,2971,9048
04/Jul/2024,CITILINK,BATAM,PEKANBARU,QG-0934,2,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,6993,4085,1698,7200
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  186,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,14,"  152,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,14,"  31,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  36,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0486,15,"  68,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,3060,2280,18000
04/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,7,"  60,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,3060,2280,18000
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,15,"  53,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,13,"  170,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,15,"  233,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,4,"  14,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,3060,2280,20500
04/Jul/2024,CITILINK,SURABAYA,BATAM,QG-0948,5,"  112,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,3060,2280,20500
04/Jul/2024,CITILINK,SURABAYA,BALIKPAPAN,QG-0430,10,"  135,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15873,3060,1258,25780
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,3,"  36,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,4218,1278,2971,8401
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,15,"  152,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,15,"  222,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
04/Jul/2024,CITILINK,SURABAYA,PONTIANAK,QG-0418,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13431,3060,2450,21500
04/Jul/2024,CITILINK,MAKASSAR,BALIKPAPAN,QG-0428,9,"  70,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8658,1532,1258,24500
04/Jul/2024,GARUDA,BANJARMASIN,JAKARTA,GA-0533,6,"  60,00 ",PT DINDA SETIA KIRANA,DSK,PTP,7548,2157,2971,16300
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0352,15,"  137,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10323,3060,1594,19240
04/Jul/2024,CITILINK,MEDAN,JAKARTA,QG-0919,2,"  19,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4773,2388,2971,13800
04/Jul/2024,CITILINK,MAKASSAR,SURABAYA,QG-0351,8,"  79,00 ",PT DINDA SETIA KIRANA,DSK,PTP,6993,1532,2500,8900
04/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0919,13,"  81,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,2388,2500,21500
04/Jul/2024,CITILINK,SURABAYA,MAKASSAR,QG-0354,9,"  182,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,3060,1594,17000
04/Jul/2024,CITILINK,BANJARMASIN,SURABAYA,QG-0487,3,"  31,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,4773,2013,2500,12100
04/Jul/2024,CITILINK,MAKASSAR,SURABAYA,QG-0351,17,"  153,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,6993,1532,2500,19240
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  202,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0486,14,"  204,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  65,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  94,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  180,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0484,15,"  176,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,MEDAN,BATAM,QG-0923,7,"  106,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,11766,2388,2280,23500
04/Jul/2024,CITILINK,BANJARMASIN,SURABAYA,QG-0489,3,"  47,00 ",PT DINDA SETIA KIRANA,DSK,PTP,4773,2013,2500,17000
04/Jul/2024,CITILINK,PEKANBARU,BATAM,QG-0935,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,5661,1278,2280,9381
04/Jul/2024,CITILINK,MEDAN,BATAM,QG-0923,7,"  105,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,11766,2388,2280,23500
04/Jul/2024,CITILINK,MEDAN,BATAM,QG-0923,1,"  22,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,11766,2388,2280,23500
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
04/Jul/2024,CITILINK,PEKANBARU,JAKARTA,QG-0939,16,"  161,00 ",PT BAYA SKENA MENYALA,BSM,DTD,4218,1278,2971,12000
04/Jul/2024,CITILINK,SOLO,MEDAN,QG-0763,7,"  76,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9213,1366,2809,21300
04/Jul/2024,GARUDA,BALIKPAPAN,JAKARTA,GA-0567,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,2147,2971,17700
04/Jul/2024,CITILINK,DENPASAR,JAKARTA,QG-0663,5,"  58,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,3330,2891,2971,9600
04/Jul/2024,CITILINK,BALIKPAPAN,TARAKAN,QG-0400,1,"  10,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,7548,2002,1850,11700
04/Jul/2024,CITILINK,SURABAYA,PONTIANAK,QG-0418,9,"  86,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13431,3060,2450,23790
04/Jul/2024,CITILINK,SURABAYA,PONTIANAK,QG-0418,15,"  186,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13431,3060,2450,23790
04/Jul/2024,CITILINK,MAKASSAR,BALIKPAPAN,QG-0428,6,"  70,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8658,1532,1258,24500
04/Jul/2024,CITILINK,DENPASAR,PALANGKARAYA,QG-0663,2,"  50,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,14763,2891,1199,25500
04/Jul/2024,CITILINK,MAKASSAR,BANJARMASIN,QG-0251,1,"  12,00 ",PT DINDA SETIA KIRANA,DSK,PTP,21645,1532,1367,20500
04/Jul/2024,CITILINK,SURABAYA,PALANGKARAYA,QG-0715,3,"  30,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9546,3060,1199,18000
04/Jul/2024,CITILINK,DENPASAR,PALANGKARAYA,QG-0685,4,"  72,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,14763,2891,1199,25500
04/Jul/2024,CITILINK,MEDAN,SEMARANG,QG-0913,2,"  23,00 ",PT DINDA SETIA KIRANA,DSK,PTP,12543,2388,1875,21190
04/Jul/2024,CITILINK,DENPASAR,MEDAN,QG-0663,1,"  13,00 ",PT DINDA SETIA KIRANA,DSK,PTP,14208,2891,2809,24900
04/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-0913,1,"  19,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2388,0,29000
04/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-0913,2,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2388,0,29000
04/Jul/2024,CITILINK,PEKANBARU,SURABAYA,QG-0937,11,"  284,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,1278,2500,16152
04/Jul/2024,CITILINK,SURABAYA,GORONTALO,QG-0350,2,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,42069,3060,1650,42000
04/Jul/2024,CITILINK,SURABAYA,GORONTALO,QG-0352,15,"  88,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,42069,3060,1650,42000
04/Jul/2024,CITILINK,KENDARI,JAKARTA,QG-0333,3,"  18,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,17205,1466,2971,21400
04/Jul/2024,CITILINK,DENPASAR,PONTIANAK,QG-0699,5,"  124,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13098,2891,2450,27000
04/Jul/2024,CITILINK,MEDAN,DENPASAR,QG-0913,2,"  25,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15318,2388,2200,23791
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0913,2,"  37,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17871,2388,2450,29500
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0913,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,17871,2388,2450,29512
04/Jul/2024,CITILINK,DENPASAR,BALIKPAPAN,QG-0699,4,"  41,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20535,2891,1258,32000
04/Jul/2024,CITILINK,DENPASAR,BALIKPAPAN,QG-0661,2,"  22,00 ",PT DINDA SETIA KIRANA,DSK,PTP,20535,2891,1258,32004
04/Jul/2024,CITILINK,MEDAN,BALIKPAPAN,QG-0913,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,27306,2388,1258,37744
04/Jul/2024,CITILINK,DENPASAR,MEDAN,QG-0663,10,"  161,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,14208,2891,2809,27000
04/Jul/2024,CITILINK,SEMARANG,BALIKPAPAN,QG-0793,14,"  117,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13320,2254,1258,28030
04/Jul/2024,CITILINK,SEMARANG,BALIKPAPAN,QG-0793,9,"  55,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13320,2254,1258,28030
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0913,9,"  119,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17871,2388,2450,29500
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0883,1,"  24,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17871,2388,2450,29500
04/Jul/2024,CITILINK,DENPASAR,BALIKPAPAN,QG-0661,3,"  46,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20535,2891,1258,32000
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0917,5,"  37,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17871,2388,2450,29500
04/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-0917,1,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2388,0,29000
04/Jul/2024,CITILINK,MEDAN,PONTIANAK,QG-0919,1,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17871,2388,2450,29500
04/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-0919,3,"  43,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2388,0,29000
04/Jul/2024,CITILINK,MEDAN,PANGKAL PINANG,QG-0919,1,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2388,0,29000
04/Jul/2024,CITILINK,SOLO,MEDAN,QG-0763,5,"  71,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9213,1366,2809,21300
04/Jul/2024,CITILINK,DENPASAR,MEDAN,QG-0685,6,"  128,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,14208,2891,2809,27000
04/Jul/2024,CITILINK,SOLO,PONTIANAK,QG-0763,6,"  75,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13431,1366,2450,24800
04/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0913,15,"  101,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,2388,2500,21500
04/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0913,4,"  63,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,2388,2500,21500
04/Jul/2024,CITILINK,MEDAN,SURABAYA,QG-0913,9,"  141,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,2388,2500,21533
04/Jul/2024,CITILINK,DENPASAR,BANJARMASIN,QG-0661,3,"  55,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2891,1367,27000
04/Jul/2024,CITILINK,DENPASAR,BANJARMASIN,QG-0699,4,"  70,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15318,2891,1367,27000
04/Jul/2024,CITILINK,DENPASAR,PONTIANAK,QG-0663,6,"  124,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13098,2891,2450,27000
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0494,10,"  222,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
04/Jul/2024,CITILINK,MAKASSAR,SURABAYA,QG-0353,26,"  264,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,6993,1532,2500,19240
04/Jul/2024,CITILINK,SURABAYA,BANJARMASIN,QG-0494,15,"  161,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,3060,1367,22820
